fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2025-05-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,1","1,9","15,7",05:00,"20,5",10:50,10,"5,0","8,9",14:50,91,93,Varias,86,12:40
2025-05-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,2","0,0","14,0",02:00,"22,3",16:50,30,"3,6","11,1",15:20,88,93,Varias,43,16:40
2025-05-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"17,0","0,0","14,1",04:00,"20,0",09:20,18,"3,1","6,7",12:10,81,91,Varias,74,13:00
2025-05-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"17,0","0,0","14,2",04:50,"19,8",17:10,21,"3,3","7,8",12:20,87,92,02:30,79,07:20
2025-05-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"17,4","0,0","14,3",04:50,"20,4",10:10,11,"4,4","7,5",11:50,88,92,Varias,82,06:40
2025-05-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,2","0,0","14,8",03:00,"21,5",08:30,21,"4,4","9,4",13:30,77,92,Varias,63,09:10
2025-05-16,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,2","0,0","17,7",05:00,"22,7",09:10,22,"3,3","9,2",13:50,73,87,15:40,50,09:00
2025-05-17,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,6","0,0","16,8",05:00,"22,3",09:50,24,"4,4","10,0",15:20,69,91,21:30,60,02:00
2025-05-18,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,8","0,0","16,1",04:10,"23,4",15:50,23,"4,7","11,7",15:40,76,94,20:40,52,17:40
2025-05-19,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,6","0,0","16,3",03:40,"23,0",14:20,27,"2,5","11,7",22:40,74,93,03:10,56,07:30
2025-05-20,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,5","1,1","16,0",05:00,"25,0",11:20,30,"3,3","9,7",00:50,81,93,21:40,48,10:50
2025-05-21,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,0","0,4","16,6",05:00,"23,3",16:40,23,"4,4","9,7",16:20,66,91,Varias,52,17:00
2025-05-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"17,2","0,4","15,4",10:30,"19,0",12:00,12,"3,1","10,3",08:30,80,93,Varias,74,Varias
2025-05-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,6","0,0","15,4",04:20,"21,9",14:00,21,"3,9","10,3",15:20,76,91,03:40,62,08:30
2025-05-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,0","0,0","15,7",04:00,"22,3",11:00,20,"3,1","6,1",13:50,83,93,Varias,67,09:50
2025-05-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,8","0,0","16,5",04:50,"21,1",13:40,21,"2,8","6,4",13:40,87,93,Varias,81,06:50
2025-05-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,6","0,0","16,2",01:00,"23,1",10:50,20,"3,9","8,3",15:20,89,93,00:00,80,01:20
2025-05-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,0","0,0","17,4",05:00,"22,5",10:20,21,"3,1","7,8",16:40,87,93,17:30,82,19:10
2025-05-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,6","0,0","17,9",04:50,"23,2",08:10,99,"3,1","7,8",09:40,86,93,Varias,72,08:00
2025-05-29,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"21,6","0,0","18,2",04:10,"25,0",08:30,21,"3,3","7,2",15:30,89,92,Varias,76,08:00
2025-05-30,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,4","0,0","19,3",04:30,"25,4",08:40,21,"3,6","8,1",16:10,79,90,Varias,61,21:20
2025-05-31,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"23,2","0,0","20,5",04:00,"25,8",15:20,27,"2,2","8,6",22:40,87,91,Varias,65,00:00
2025-06-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,2","0,0","21,1",22:30,"27,2",15:50,21,"4,7","9,7",13:10,85,93,Varias,43,16:00
2025-06-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,4","0,0","19,9",04:20,"25,0",09:30,08,"5,3","11,4",18:10,86,93,Varias,65,09:20
2025-06-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,0","0,0","19,3",04:00,"24,7",10:30,09,"4,4","8,6",17:20,80,93,Varias,62,07:10
2025-06-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"23,7","0,0","19,9",04:00,"27,5",11:10,21,"5,8","10,6",14:10,86,93,Varias,53,10:30
2025-06-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,2","0,0","19,9",05:00,"24,5",11:50,09,"3,9","7,5",00:10,88,93,Varias,75,10:00
2025-06-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,0","0,0","19,5",04:00,"24,5",10:00,20,"3,6","6,9",15:20,88,94,Varias,82,06:50
2025-06-07,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,4","0,0","19,6",02:50,"25,3",14:50,19,"2,5","5,8",10:20,82,92,Varias,63,06:10
2025-06-08,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,0","0,0","20,4",22:00,"23,5",07:30,20,"4,2","6,7",12:50,87,90,Varias,84,06:50
2025-06-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,1","0,0","19,6",04:30,"24,6",08:10,20,"4,7","8,6",15:50,86,90,Varias,79,08:00
2025-06-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,1","0,0","21,7",02:50,"28,5",09:00,21,"4,2","9,7",14:30,85,93,05:10,70,16:20
2025-06-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,0","0,0","22,0",21:40,"30,0",13:10,22,"3,6","10,3",16:20,62,93,Varias,52,17:20
2025-06-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"23,2","0,0","21,3",05:00,"25,1",15:10,09,"5,3","8,3",12:30,89,93,Varias,73,00:00
2025-06-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,0","0,0","21,8",03:20,"26,1",16:20,08,"5,0","8,9",07:50,90,94,21:50,86,16:20
2025-06-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,6","0,0","21,9",02:50,"27,4",16:00,08,"3,9","7,2",06:50,89,93,Varias,78,20:50
2025-06-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,8","0,0","22,9",04:00,"26,6",16:00,10,"5,0","10,6",03:30,88,93,00:00,85,Varias
2025-06-16,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,3","0,0","22,4",01:20,"28,2",07:40,21,"4,7","10,6",11:10,77,90,Varias,58,07:20
2025-06-17,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,6","0,0","21,9",04:30,"27,4",15:00,20,"2,5","5,0",12:30,86,91,22:10,73,09:00
2025-06-18,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,2","0,0","22,9",04:00,"29,4",07:40,13,"2,5","6,4",14:50,70,91,02:50,53,07:30
2025-06-19,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,6","0,0","23,1",03:20,"28,1",07:50,21,"4,2","7,8",12:20,71,91,10:30,57,18:10
2025-06-20,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"27,1","0,0","24,2",02:00,"30,0",13:30,21,"4,4","11,4",15:40,69,90,22:20,49,15:50
2025-06-21,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,6","0,0","24,3",04:20,"28,9",07:50,21,"4,4","9,7",11:10,80,93,09:10,58,07:30
2025-06-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,8","0,0","23,6",03:30,"30,1",19:00,27,"5,0","13,9",20:00,76,92,Varias,43,19:00
2025-06-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,6","0,0","24,7",04:00,"28,6",19:10,22,"3,6","9,7",15:20,73,90,Varias,51,19:00
2025-06-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,8","0,0","23,0",05:00,"30,5",11:50,21,"4,7","9,4",12:50,81,94,20:10,51,02:10
2025-06-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"27,2","0,0","23,1",02:30,"31,4",09:30,22,"1,9","6,4",12:00,74,93,Varias,41,09:20
2025-06-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,2","0,0","24,3",04:00,"28,0",11:20,20,"4,2","8,3",13:30,82,89,02:00,63,22:30
2025-06-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,8","0,0","23,5",03:30,"30,1",11:30,22,"4,7","10,6",11:30,77,90,21:10,51,10:10
2025-06-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"27,6","0,0","24,8",01:50,"30,4",07:40,21,"3,6","8,3",13:00,82,92,Varias,62,07:30
2025-06-29,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"29,2","0,0","24,6",01:30,"33,8",11:00,35,"1,7","4,2",05:10,70,91,00:50,48,07:20
2025-06-30,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"28,6","0,0","25,5",02:00,"31,8",11:20,21,"3,1","6,7",16:30,78,90,01:10,52,11:40
2025-07-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"29,0","0,0","26,3",00:50,"31,7",09:20,34,"3,3","7,5",20:10,75,92,18:30,38,23:00
2025-07-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"28,5","0,0","25,5",04:30,"31,5",15:10,09,"1,9","5,0",11:20,69,92,Varias,44,07:40
2025-07-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"28,0","0,0","25,7",01:30,"30,4",16:00,22,"2,8","10,3",14:00,71,92,Varias,48,Varias
2025-07-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"28,0","0,0","25,4",04:00,"30,7",09:30,22,"3,3","8,3",16:40,72,88,13:40,51,19:40
2025-07-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"28,8","0,0","25,7",04:30,"31,9",10:30,10,"2,8","7,2",17:30,70,85,16:30,52,07:30
2025-07-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,3","0,0","22,6",23:00,"30,0",09:20,09,"5,6","13,9",18:20,80,92,20:40,70,06:20
2025-07-07,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,2","0,0","22,9",00:10,"27,4",10:50,13,"6,7","12,5",18:20,86,91,Varias,73,23:10
2025-07-08,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"23,6","0,0","21,6",05:20,"25,6",08:20,21,"5,6","11,9",12:50,74,90,02:00,57,Varias
2025-07-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,4","0,0","23,2",03:50,"25,6",12:30,22,"3,9","8,9",14:40,72,87,00:00,60,04:30
2025-07-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,6","0,0","23,6",Varias,"27,6",13:20,11,"3,6","10,0",09:40,77,92,07:50,60,13:20
2025-07-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,5","1,4","23,3",01:30,"27,7",12:50,22,"4,4","8,9",15:10,87,92,Varias,81,11:20
2025-07-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,0","5,2","19,3",15:10,"28,7",10:00,01,"4,2","12,8",13:50,83,94,15:00,72,Varias
2025-07-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,7","0,0","21,3",05:00,"28,1",09:10,99,"3,9","7,5",Varias,69,88,23:40,53,08:50
2025-07-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"27,0","0,0","23,1",05:00,"30,9",09:00,22,"4,2","8,6",14:10,84,92,18:50,54,08:50
2025-07-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,8","0,0","23,6",04:00,"30,0",10:20,22,"3,9","8,6",14:40,81,90,03:40,72,07:00
2025-07-16,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,8","0,0","24,5",05:00,"29,2",14:00,21,"3,6","10,3",14:10,81,90,Varias,62,13:50
2025-07-17,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"27,3","0,0","24,9",04:40,"29,7",11:00,21,"3,6","7,8",16:10,89,91,01:40,82,07:20
2025-07-18,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"28,0","0,1","25,5",05:00,"30,4",10:50,20,"3,3","6,7",16:40,88,92,Varias,76,08:50
2025-07-19,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"27,0","0,0","25,2",23:59,"28,7",10:50,09,"5,8","12,2",08:10,86,93,Varias,79,09:10
2025-07-20,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"27,6","0,0","25,3",00:20,"29,9",17:20,22,"5,8","10,3",14:40,84,91,Varias,72,Varias
2025-07-21,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,4","0,0","23,6",23:00,"27,3",11:40,10,"5,3","12,2",02:50,75,92,02:10,63,11:30
2025-07-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,9","0,0","22,8",05:00,"27,0",09:40,21,"4,2","9,4",14:50,81,91,20:20,74,06:30
2025-07-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,0","27,8","21,0",23:59,"28,9",14:40,10,"4,2","10,8",18:40,88,93,Varias,77,14:30
2025-07-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,5","4,5","18,7",04:00,"22,3",12:40,01,"1,7","8,1",01:30,87,95,03:30,70,11:30
2025-07-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,4","22,5","17,5",17:20,"27,4",10:40,14,"5,0","22,2",17:30,75,94,17:20,44,10:30
2025-07-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"23,7","0,0","20,0",03:10,"27,4",10:50,20,"4,4","8,9",14:10,67,91,Varias,57,18:40
2025-07-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,8","0,0","21,3",05:00,"28,4",15:50,11,"3,9","8,3",19:00,71,90,Varias,57,15:30
2025-07-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,9","1,6","22,4",05:40,"27,4",11:30,12,"3,9","8,6",08:40,77,90,Varias,68,15:50
2025-07-29,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"23,8","0,0","21,1",05:00,"26,5",14:20,12,"3,9","13,9",23:50,74,92,Varias,60,15:50
2025-07-30,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,2","0,0","21,8",00:30,"26,6",15:20,19,"3,6","11,4",00:30,68,90,00:00,60,16:00
2025-07-31,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,8","0,0","22,5",02:50,"29,0",11:40,22,"4,7","12,2",13:40,75,87,09:30,57,11:30
2025-08-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,4","0,0","22,7",05:00,"28,0",09:40,23,"4,4","10,8",16:20,83,90,04:30,74,11:30
2025-08-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,1","0,0","23,9",Varias,"28,3",12:50,08,"2,5","9,2",21:40,79,92,Varias,67,11:50
2025-08-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,8","0,0","22,5",05:10,"27,0",09:20,11,"4,7","9,2",05:30,67,92,Varias,54,10:30
2025-08-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,0","0,0","22,7",05:00,"29,3",13:50,22,"4,4","11,7",15:00,83,89,09:20,78,11:30
2025-08-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,8","0,0","23,8",04:20,"29,8",10:20,22,"2,5","6,9",14:50,74,90,19:30,55,18:20
2025-08-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,0","0,0","23,4",02:40,"28,6",10:30,21,"3,6","7,5",15:30,80,93,21:10,56,00:00
2025-08-07,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,7","0,0","24,1",05:00,"29,3",15:30,99,"1,9","5,0",Varias,83,92,Varias,75,Varias
2025-08-08,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,4","0,0","22,7",05:00,"30,0",14:40,10,"2,5","5,0",10:40,79,91,23:50,67,08:20
2025-08-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,6","0,0","23,3",05:30,"29,8",15:00,14,"2,2","5,6",11:50,81,91,00:00,74,06:50
2025-08-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"28,4","0,0","24,8",04:30,"32,0",17:50,21,"1,9","6,9",14:10,75,91,03:50,59,17:40
2025-08-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"30,2","0,0","27,1",Varias,"33,2",09:00,35,"1,7","5,3",02:20,74,92,Varias,57,00:40
2025-08-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"28,8","0,0","26,0",04:40,"31,6",11:10,08,"1,9","5,3",07:30,77,93,Varias,69,13:20
2025-08-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"28,2","0,0","25,1",02:50,"31,2",11:40,23,"3,6","8,1",16:20,81,92,Varias,58,17:10
2025-08-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"28,8","0,0","25,3",05:00,"32,3",13:50,21,"3,6","8,9",12:40,66,92,Varias,46,13:40
2025-08-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"29,2","0,0","26,1",00:10,"32,2",08:30,14,"1,7","5,6",10:20,70,91,19:10,43,21:40
2025-08-16,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"31,7","0,0","25,7",19:20,"37,7",09:40,20,"1,9","6,1",13:30,63,93,19:00,34,09:20
2025-08-17,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"30,6","0,0","27,1",00:20,"34,2",08:50,08,"2,5","6,9",04:30,74,90,Varias,41,08:50
2025-08-18,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"28,6","0,0","25,6",04:50,"31,6",11:40,09,"1,7","6,7",16:30,71,92,Varias,46,09:20
2025-08-19,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,4","0,2","24,2",22:00,"28,7",08:40,13,"4,4","13,9",08:10,85,92,20:10,47,08:40
2025-08-20,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,2","6,7","20,7",22:40,"27,7",11:10,09,"3,6","9,2",02:10,80,93,13:30,63,11:10
2025-08-21,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,6","0,0","20,6",01:10,"28,5",12:00,11,"4,2","8,3",18:10,70,92,00:30,48,12:10
2025-08-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,9","9,5","21,7",03:40,"28,1",10:20,20,"4,2","8,9",14:10,80,94,Varias,61,09:10
2025-08-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,8","0,0","21,9",04:10,"27,6",08:50,21,"4,7","10,0",14:50,84,92,00:00,71,Varias
2025-08-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,4","0,0","22,3",05:40,"28,5",09:50,23,"3,6","7,8",17:10,85,91,16:20,79,09:50
2025-08-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,6","1,1","24,4",06:00,"28,7",15:00,24,"1,9","8,9",16:40,87,92,10:50,71,14:40
2025-08-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,6","0,0","24,1",05:50,"27,2",13:40,09,"3,9","7,5",11:20,91,93,Varias,77,Varias
2025-08-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,2","0,0","24,3",05:20,"28,2",09:10,10,"7,8","13,3",17:40,87,92,Varias,62,08:50
2025-08-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,6","4,6","21,9",21:00,"27,3",11:40,99,"3,6","10,0",Varias,83,92,19:10,68,14:00
2025-08-29,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,2","0,0","20,6",05:00,"29,8",14:20,10,"4,2","13,6",18:50,51,91,00:40,34,Varias
2025-08-30,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"23,5","0,0","19,7",04:00,"27,3",09:40,08,"4,4","9,7",12:10,81,90,Varias,46,09:40
2025-08-31,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,2","4,4","21,9",03:50,"28,6",11:50,21,"2,8","7,2",Varias,84,92,Varias,77,09:20
2025-09-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,2","0,0","20,2",05:10,"28,1",17:20,12,"3,9","14,7",21:20,63,94,Varias,32,Varias
2025-09-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"23,9","0,0","19,9",06:00,"27,9",14:40,23,"5,3","13,3",14:00,56,85,00:30,40,11:00
2025-09-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,0","0,0","20,4",05:00,"27,5",14:50,23,"5,3","12,5",15:10,76,90,21:10,59,07:40
2025-09-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,8","0,0","21,8",05:20,"27,7",12:20,10,"3,9","13,3",21:30,84,90,Varias,75,10:00
2025-09-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"23,8","0,0","21,3",23:59,"26,3",11:00,99,"3,6","10,3",02:40,69,82,00:00,63,15:30
2025-09-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"23,9","0,0","20,0",05:40,"27,8",13:30,14,"2,2","5,0",11:50,74,90,22:20,65,12:50
2025-09-07,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,6","0,0","22,2",05:40,"28,9",12:20,26,"2,8","7,8",20:20,86,93,23:50,80,12:00
2025-09-08,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,2","1,7","23,6",23:10,"26,9",13:30,10,"5,6","9,7",05:20,87,93,Varias,79,13:40
2025-09-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,0","1,7","19,6",09:00,"24,3",12:50,10,"3,6","11,4",04:50,83,92,08:40,71,11:40
2025-09-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,8","0,0","20,4",04:30,"29,3",13:40,26,"3,9","11,7",15:40,60,91,Varias,33,13:30
2025-09-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,0","119,0","19,8",11:20,"24,1",03:40,13,"6,9","13,3",08:30,88,94,Varias,65,00:00
2025-09-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,7","0,0","20,7",05:20,"24,7",09:10,10,"5,0","11,1",13:30,86,91,10:20,82,13:10
2025-09-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"23,0","8,1","20,3",14:30,"25,6",13:10,33,"3,1","10,0",13:50,91,93,Varias,86,13:40
2025-09-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"23,3","0,0","20,9",05:50,"25,7",11:40,10,"2,5","8,6",01:20,89,92,Varias,79,09:00
2025-09-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,6","0,0","22,2",03:20,"27,0",15:00,24,"4,2","9,2",17:10,89,92,Varias,82,17:10
2025-09-16,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,0","0,0","23,0",04:40,"26,9",09:00,13,"3,3","7,8",05:20,85,92,Varias,79,Varias
2025-09-17,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,2","0,0","22,1",03:00,"28,2",15:50,20,"2,5","6,7",14:50,89,92,18:00,80,16:20
2025-09-18,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,8","0,0","21,7",06:00,"27,8",12:50,09,"2,2","6,1",09:40,90,93,Varias,83,08:00
2025-09-19,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,2","0,0","20,8",05:40,"27,6",12:40,99,"2,8","5,3",Varias,84,93,Varias,78,13:00
2025-09-20,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,3","5,5","22,7",04:50,"27,9",10:50,19,"3,1","6,1",12:40,87,91,Varias,83,09:30
2025-09-21,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,7","24,5","18,2",18:50,"27,2",11:40,34,"1,7","15,0",16:30,92,94,Varias,61,14:50
2025-09-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,4","0,0","15,8",06:00,"24,9",13:50,29,"2,2","8,9",01:40,56,86,00:00,37,13:40
2025-09-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,8","1,6","14,8",06:00,"22,8",11:40,12,"6,1","13,3",17:50,67,85,00:20,43,12:00
2025-09-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,0","0,0","13,9",03:50,"22,1",12:10,09,"3,6","9,7",23:50,59,92,Varias,41,11:50
2025-09-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,9","0,1","15,3",04:00,"22,5",13:20,10,"5,0","11,7",16:50,78,92,00:00,57,15:20
2025-09-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,5","0,0","16,1",06:00,"22,9",14:50,08,"5,3","11,9",18:40,84,90,18:20,64,Varias
2025-09-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,8","0,0","16,4",06:00,"23,3",13:00,11,"3,3","6,4",13:10,84,91,Varias,76,08:30
2025-09-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,6","0,0","18,6",Varias,"22,7",12:50,99,"6,9","11,7",Varias,89,91,Varias,87,Varias
2025-09-29,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,7","0,0","16,7",05:50,"22,7",13:00,09,"4,2","10,0",10:00,83,91,Varias,57,09:30
2025-09-30,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"21,3","0,0","18,3",05:40,"24,3",12:50,15,"2,5","5,3",11:30,79,90,Varias,64,10:40
2025-10-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"21,1","0,0","17,6",06:00,"24,6",10:30,19,"3,1","6,7",11:50,78,91,Varias,61,15:50
2025-10-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"21,4","0,0","19,8",06:30,"22,9",Varias,13,"2,8","7,2",09:30,77,90,00:30,61,11:10
