date,tmed,prec,tmin,tmax,dir,velmedia,racha,hrmedia,hrmax,hrmin,cloudcover__max,cloudcover__min,cloudcover__mean,surface_pressure_hpa_max,surface_pressure_hpa_min,surface_pressure_hpa_mean,dewpoint_2m_c_max,dewpoint_2m_c_min,dewpoint_2m_c_mean,estacion_invierno,estacion_otoo,estacion_primavera,estacion_verano
2024-10-24,19.0,0.0,16.2,21.8,99.0,1.9,7.5,79.0,87.0,69.0,100,1,78.9,1021.1,1016.4,1018.3,16.1,13.0,14.7,0,1,0,0
2024-10-24,18.4,0.0,15.2,21.5,20.0,2.2,5.0,88.0,93.0,83.0,100,1,78.9,1021.1,1016.4,1018.3,16.1,13.0,14.7,0,1,0,0
2024-10-25,19.8,22.0,17.1,22.5,99.0,1.9,7.5,79.0,86.0,69.0,100,64,98.5,1016.3,1011.6,1013.2,17.6,13.8,15.4,0,1,0,0
2024-10-25,18.9,31.9,16.0,21.8,26.0,3.3,10.8,91.0,93.0,83.0,100,64,98.5,1016.3,1011.6,1013.2,17.6,13.8,15.4,0,1,0,0
2024-10-26,16.2,17.9,13.7,18.7,32.0,1.4,10.0,90.0,94.0,82.0,100,13,80.0,1011.7,1006.1,1008.4,16.1,9.8,14.5,0,1,0,0
2024-10-26,16.0,19.8,14.0,18.1,99.0,1.9,7.5,84.0,89.0,76.0,100,13,80.0,1011.7,1006.1,1008.4,16.1,9.8,14.5,0,1,0,0
2024-10-27,16.4,3.6,13.9,19.0,99.0,1.9,7.5,80.0,84.0,69.0,100,30,92.6,1016.9,1009.7,1012.8,14.8,9.2,12.2,0,1,0,0
2024-10-27,16.1,0.9,12.7,19.5,9.0,8.1,14.7,88.0,94.0,77.0,100,30,92.6,1016.9,1009.7,1012.8,14.8,9.2,12.2,0,1,0,0
2024-10-28,19.2,9.8,17.9,20.5,99.0,1.9,7.5,80.0,89.0,72.0,100,37,96.0,1018.4,1015.4,1016.5,17.4,13.7,15.6,0,1,0,0
2024-10-28,19.2,8.6,17.5,20.8,9.0,7.8,12.2,89.0,94.0,84.0,100,37,96.0,1018.4,1015.4,1016.5,17.4,13.7,15.6,0,1,0,0
2024-10-29,19.9,0.0,17.6,22.2,99.0,1.9,7.5,80.0,83.0,70.0,100,10,84.2,1018.6,1015.8,1017.2,17.0,13.6,15.8,0,1,0,0
2024-10-29,19.3,0.1,17.2,21.4,9.0,7.8,15.0,91.0,92.0,83.0,100,10,84.2,1018.6,1015.8,1017.2,17.0,13.6,15.8,0,1,0,0
2024-10-30,19.6,16.6,18.4,20.7,99.0,1.9,7.5,82.0,89.0,70.0,100,68,91.2,1016.1,1013.7,1014.9,17.5,15.2,16.2,0,1,0,0
2024-10-30,19.3,21.0,17.8,20.8,99.0,8.1,15.3,91.0,94.0,82.0,100,68,91.2,1016.1,1013.7,1014.9,17.5,15.2,16.2,0,1,0,0
2024-10-31,20.2,5.8,18.2,22.1,99.0,1.9,7.5,80.0,90.0,68.0,100,3,43.3,1017.8,1015.4,1016.7,17.4,14.4,16.1,0,1,0,0
2024-10-31,20.0,13.4,18.3,21.6,8.0,7.5,12.2,91.0,94.0,80.0,100,3,43.3,1017.8,1015.4,1016.7,17.4,14.4,16.1,0,1,0,0
2024-11-01,18.6,0.0,16.0,21.2,99.0,3.9,12.5,88.0,94.0,81.0,100,70,96.2,1017.9,1016.3,1017.0,17.0,12.5,14.4,0,1,0,0
2024-11-01,19.1,0.0,16.9,21.3,99.0,1.9,7.5,78.0,88.0,69.0,100,70,96.2,1017.9,1016.3,1017.0,17.0,12.5,14.4,0,1,0,0
2024-11-02,19.0,0.2,17.5,20.5,99.0,1.9,7.5,74.0,80.0,67.0,100,55,95.4,1018.7,1014.3,1015.8,16.1,12.5,14.3,0,1,0,0
2024-11-02,18.6,0.1,16.7,20.4,8.0,7.8,16.4,86.0,91.0,79.0,100,55,95.4,1018.7,1014.3,1015.8,16.1,12.5,14.3,0,1,0,0
2024-11-03,18.6,1.2,17.0,20.1,99.0,1.9,7.5,83.0,88.0,77.0,100,35,86.3,1019.6,1018.1,1018.9,16.9,12.9,15.3,0,1,0,0
2024-11-03,18.2,3.2,16.2,20.2,99.0,6.7,11.1,91.0,94.0,88.0,100,35,86.3,1019.6,1018.1,1018.9,16.9,12.9,15.3,0,1,0,0
2024-11-04,18.4,26.2,16.7,20.0,99.0,1.9,7.5,84.0,92.0,82.0,100,50,92.5,1019.1,1017.5,1018.3,17.5,15.3,16.4,0,1,0,0
2024-11-04,18.0,30.4,15.9,20.0,34.0,4.4,11.1,91.0,95.0,89.0,100,50,92.5,1019.1,1017.5,1018.3,17.5,15.3,16.4,0,1,0,0
2024-11-05,20.6,0.0,18.4,22.9,99.0,1.9,7.5,83.0,88.0,74.0,100,9,66.7,1018.9,1017.1,1017.8,17.2,14.6,16.0,0,1,0,0
2024-11-05,20.5,0.0,17.7,23.3,9.0,2.5,5.0,91.0,93.0,85.0,100,9,66.7,1018.9,1017.1,1017.8,17.2,14.6,16.0,0,1,0,0
2024-11-06,19.2,0.0,17.6,20.9,99.0,1.9,7.5,77.0,81.0,72.0,100,13,53.7,1021.3,1018.5,1020.2,16.6,13.0,15.0,0,1,0,0
2024-11-06,18.9,0.0,16.7,21.1,9.0,3.9,7.2,89.0,92.0,86.0,100,13,53.7,1021.3,1018.5,1020.2,16.6,13.0,15.0,0,1,0,0
2024-11-07,18.8,0.0,17.1,20.5,99.0,1.9,7.5,72.0,80.0,68.0,100,11,66.9,1021.1,1018.0,1019.3,15.0,12.6,13.9,0,1,0,0
2024-11-07,18.0,0.0,15.9,20.0,8.0,3.6,10.6,86.0,91.0,80.0,100,11,66.9,1021.1,1018.0,1019.3,15.0,12.6,13.9,0,1,0,0
2024-11-08,19.4,0.0,16.9,22.0,99.0,1.9,7.5,70.0,82.0,63.0,100,0,54.6,1018.6,1016.0,1017.0,15.1,9.9,12.9,0,1,0,0
2024-11-08,18.8,0.0,15.5,22.1,36.0,2.2,6.1,84.0,92.0,72.0,100,0,54.6,1018.6,1016.0,1017.0,15.1,9.9,12.9,0,1,0,0
2024-11-09,17.6,0.0,14.2,20.9,2.0,1.9,5.0,86.0,93.0,79.0,100,3,61.0,1018.5,1015.7,1016.9,15.3,10.8,13.3,0,1,0,0
2024-11-09,17.9,0.0,15.5,20.3,99.0,1.9,7.5,75.0,86.0,68.0,100,3,61.0,1018.5,1015.7,1016.9,15.3,10.8,13.3,0,1,0,0
2024-11-10,18.3,0.0,14.8,21.8,99.0,1.9,7.5,64.0,78.0,53.0,92,0,21.5,1018.4,1016.2,1017.4,13.9,10.3,12.1,0,1,0,0
2024-11-10,18.6,0.0,14.2,23.0,35.0,2.2,7.5,72.0,91.0,53.0,92,0,21.5,1018.4,1016.2,1017.4,13.9,10.3,12.1,0,1,0,0
2024-11-11,17.7,0.0,14.6,20.8,99.0,1.9,7.5,69.0,76.0,57.0,100,0,33.5,1019.2,1017.2,1017.9,13.4,8.2,10.5,0,1,0,0
2024-11-11,16.8,0.0,13.1,20.5,30.0,2.5,5.3,83.0,89.0,68.0,100,0,33.5,1019.2,1017.2,1017.9,13.4,8.2,10.5,0,1,0,0
2024-11-12,14.0,11.0,10.9,17.1,99.0,1.9,7.5,62.0,81.0,49.0,100,32,90.8,1017.5,1012.4,1013.8,10.5,7.7,9.4,0,1,0,0
2024-11-12,13.8,8.0,10.9,16.6,10.0,3.3,16.7,72.0,88.0,53.0,100,32,90.8,1017.5,1012.4,1013.8,10.5,7.7,9.4,0,1,0,0
2024-11-13,14.1,0.4,11.0,17.2,99.0,1.9,7.5,73.0,79.0,59.0,100,28,89.2,1016.8,1011.7,1013.8,11.5,4.9,8.9,0,1,0,0
2024-11-13,13.6,0.4,10.2,16.9,8.0,7.8,16.4,87.0,92.0,73.0,100,28,89.2,1016.8,1011.7,1013.8,11.5,4.9,8.9,0,1,0,0
2024-11-14,14.8,0.0,11.9,17.7,99.0,1.9,7.5,72.0,82.0,59.0,100,0,18.5,1018.4,1015.2,1016.2,12.8,6.6,8.9,0,1,0,0
2024-11-14,14.5,0.0,10.9,18.1,8.0,5.0,11.1,85.0,93.0,69.0,100,0,18.5,1018.4,1015.2,1016.2,12.8,6.6,8.9,0,1,0,0
2024-11-15,16.2,0.0,14.4,18.0,99.0,1.9,7.5,69.0,80.0,62.0,100,10,63.2,1019.5,1017.5,1018.3,12.1,7.1,9.8,0,1,0,0
2024-11-15,15.8,0.0,13.6,18.0,9.0,2.2,6.7,80.0,90.0,72.0,100,10,63.2,1019.5,1017.5,1018.3,12.1,7.1,9.8,0,1,0,0
2024-11-16,16.1,0.0,12.9,19.3,20.0,3.3,5.8,85.0,92.0,73.0,100,0,48.6,1018.5,1014.8,1016.5,13.3,8.6,11.1,0,1,0,0
2024-11-16,16.9,0.0,13.9,19.9,99.0,1.9,7.5,73.0,84.0,59.0,100,0,48.6,1018.5,1014.8,1016.5,13.3,8.6,11.1,0,1,0,0
2024-11-17,17.0,0.0,13.3,20.6,99.0,1.9,7.5,66.0,82.0,52.0,100,0,27.6,1014.7,1011.8,1013.4,14.2,8.7,10.6,0,1,0,0
2024-11-17,16.6,0.0,12.6,20.6,21.0,1.4,6.1,81.0,92.0,58.0,100,0,27.6,1014.7,1011.8,1013.4,14.2,8.7,10.6,0,1,0,0
2024-11-18,15.2,0.0,13.1,17.3,99.0,1.9,7.5,77.0,79.0,69.0,100,0,53.3,1014.3,1012.1,1012.8,14.0,8.8,11.2,0,1,0,0
2024-11-18,14.4,0.0,11.5,17.4,34.0,1.7,6.1,89.0,91.0,84.0,100,0,53.3,1014.3,1012.1,1012.8,14.0,8.8,11.2,0,1,0,0
2024-11-19,17.0,0.0,13.5,20.4,99.0,1.9,7.5,71.0,81.0,58.0,100,0,55.6,1012.3,1008.7,1010.4,14.8,8.1,10.8,0,1,0,0
2024-11-19,16.6,0.0,13.3,19.8,29.0,2.2,6.9,85.0,92.0,66.0,100,0,55.6,1012.3,1008.7,1010.4,14.8,8.1,10.8,0,1,0,0
2024-11-20,17.5,0.0,14.5,20.5,99.0,1.9,7.5,57.0,78.0,50.0,100,65,94.8,1008.3,1004.4,1006.0,10.2,8.1,9.1,0,1,0,0
2024-11-20,17.4,0.0,15.2,19.6,29.0,4.4,18.1,65.0,93.0,58.0,100,65,94.8,1008.3,1004.4,1006.0,10.2,8.1,9.1,0,1,0,0
2024-11-21,16.6,0.0,13.9,19.2,99.0,1.9,7.5,57.0,82.0,46.0,100,71,95.9,1008.3,998.2,1003.2,12.1,7.3,9.2,0,1,0,0
2024-11-21,16.0,0.0,13.3,18.8,32.0,3.1,13.6,66.0,93.0,52.0,100,71,95.9,1008.3,998.2,1003.2,12.1,7.3,9.2,0,1,0,0
2024-11-22,15.4,5.2,12.2,18.6,99.0,1.9,7.5,50.0,80.0,37.0,100,0,49.2,1019.1,997.4,1006.9,9.6,3.3,6.8,0,1,0,0
2024-11-22,15.1,7.8,12.0,18.2,30.0,5.3,16.4,59.0,90.0,44.0,100,0,49.2,1019.1,997.4,1006.9,9.6,3.3,6.8,0,1,0,0
2024-11-23,15.1,0.0,11.9,18.3,23.0,3.3,9.7,79.0,90.0,64.0,100,0,51.7,1021.5,1019.5,1020.1,11.1,8.2,9.9,0,1,0,0
2024-11-23,15.3,0.0,12.1,18.5,99.0,1.9,7.5,67.0,85.0,55.0,100,0,51.7,1021.5,1019.5,1020.1,11.1,8.2,9.9,0,1,0,0
2024-11-24,17.9,0.0,15.7,20.1,99.0,1.9,7.5,82.0,90.0,67.0,100,7,56.8,1021.4,1018.3,1020.0,14.9,11.7,13.2,0,1,0,0
2024-11-24,18.0,0.0,14.7,21.4,28.0,0.8,5.3,90.0,94.0,78.0,100,7,56.8,1021.4,1018.3,1020.0,14.9,11.7,13.2,0,1,0,0
2024-11-25,17.0,0.0,14.7,19.3,99.0,1.9,7.5,83.0,89.0,78.0,100,12,73.9,1017.9,1011.6,1014.5,16.6,11.2,13.9,0,1,0,0
2024-11-25,16.3,0.0,13.5,19.1,23.0,1.7,7.8,91.0,93.0,78.0,100,12,73.9,1017.9,1011.6,1014.5,16.6,11.2,13.9,0,1,0,0
2024-11-26,16.5,0.0,14.1,18.9,99.0,1.9,7.5,61.0,85.0,45.0,100,3,54.9,1018.9,1013.7,1017.0,12.4,7.0,9.4,0,1,0,0
2024-11-26,16.6,0.0,13.6,19.5,29.0,1.7,4.7,70.0,87.0,50.0,100,3,54.9,1018.9,1013.7,1017.0,12.4,7.0,9.4,0,1,0,0
2024-11-27,15.8,0.0,12.8,18.8,99.0,1.9,7.5,59.0,71.0,47.0,100,0,45.0,1020.6,1017.4,1018.7,10.4,6.0,7.6,0,1,0,0
2024-11-27,14.7,0.0,11.1,18.3,33.0,1.9,6.1,66.0,80.0,56.0,100,0,45.0,1020.6,1017.4,1018.7,10.4,6.0,7.6,0,1,0,0
2024-11-28,14.7,0.0,10.4,19.0,99.0,1.9,7.5,62.0,74.0,47.0,0,0,0.0,1021.2,1018.8,1020.1,10.4,3.6,6.9,0,1,0,0
2024-11-28,13.4,0.0,8.5,18.3,26.0,2.5,6.7,75.0,89.0,53.0,0,0,0.0,1021.2,1018.8,1020.1,10.4,3.6,6.9,0,1,0,0
2024-11-29,15.4,0.0,11.8,18.9,99.0,1.9,7.5,62.0,81.0,42.0,32,0,6.3,1021.7,1018.1,1019.3,11.0,4.3,7.3,0,1,0,0
2024-11-29,14.4,0.0,9.3,19.4,8.0,3.3,6.1,76.0,92.0,48.0,32,0,6.3,1021.7,1018.1,1019.3,11.0,4.3,7.3,0,1,0,0
2024-11-30,14.3,0.0,11.0,17.6,35.0,2.2,5.3,86.0,92.0,79.0,100,0,15.8,1023.5,1021.2,1022.0,12.8,5.2,8.8,0,1,0,0
2024-11-30,15.2,0.0,12.3,18.0,99.0,1.9,7.5,75.0,85.0,66.0,100,0,15.8,1023.5,1021.2,1022.0,12.8,5.2,8.8,0,1,0,0
2024-12-01,16.4,0.0,14.4,18.3,99.0,1.9,7.5,73.0,82.0,68.0,100,2,71.4,1021.9,1018.3,1020.1,13.6,8.8,10.9,1,0,0,0
2024-12-01,15.8,0.0,13.5,18.0,21.0,2.2,5.3,87.0,92.0,80.0,100,2,71.4,1021.9,1018.3,1020.1,13.6,8.8,10.9,1,0,0,0
2024-12-02,17.6,0.0,13.8,21.4,99.0,1.9,7.5,58.0,75.0,44.0,100,0,61.0,1018.9,1014.3,1016.2,11.0,6.4,8.7,1,0,0,0
2024-12-02,16.4,0.0,11.8,21.0,29.0,1.7,7.8,70.0,91.0,50.0,100,0,61.0,1018.9,1014.3,1016.2,11.0,6.4,8.7,1,0,0,0
2024-12-03,14.0,0.4,10.8,17.1,99.0,2.5,6.4,77.0,90.0,62.0,100,0,51.1,1016.3,1013.8,1015.0,11.1,6.4,8.8,1,0,0,0
2024-12-04,14.0,0.0,11.4,16.6,99.0,1.9,7.5,62.0,84.0,50.0,100,0,47.5,1020.0,1012.4,1016.0,10.6,4.3,8.5,1,0,0,0
2024-12-04,13.4,0.0,10.9,16.0,32.0,1.7,6.1,75.0,93.0,60.0,100,0,47.5,1020.0,1012.4,1016.0,10.6,4.3,8.5,1,0,0,0
2024-12-05,13.8,0.0,10.6,17.0,99.0,1.9,7.5,61.0,72.0,51.0,100,25,77.0,1021.5,1019.7,1020.7,9.4,1.1,5.4,1,0,0,0
2024-12-05,13.6,0.0,9.7,17.4,34.0,1.7,7.5,67.0,78.0,55.0,100,25,77.0,1021.5,1019.7,1020.7,9.4,1.1,5.4,1,0,0,0
2024-12-06,15.3,0.0,12.4,18.2,99.0,1.9,7.5,65.0,69.0,57.0,100,4,90.9,1020.3,1015.3,1017.1,12.9,4.2,8.4,1,0,0,0
2024-12-06,14.7,0.0,12.1,17.3,33.0,2.8,12.8,76.0,85.0,63.0,100,4,90.9,1020.3,1015.3,1017.1,12.9,4.2,8.4,1,0,0,0
2024-12-07,14.8,0.0,9.2,20.3,32.0,5.8,21.7,69.0,91.0,39.0,98,1,36.6,1017.7,1006.2,1011.7,11.9,1.1,6.7,1,0,0,0
2024-12-07,15.6,0.0,10.0,21.1,99.0,1.9,7.5,60.0,83.0,32.0,98,1,36.6,1017.7,1006.2,1011.7,11.9,1.1,6.7,1,0,0,0
2024-12-08,11.6,0.0,8.3,14.8,99.0,1.9,7.5,51.0,60.0,37.0,100,8,43.2,1009.9,1005.0,1006.8,3.1,-1.7,1.0,1,0,0,0
2024-12-08,10.6,0.0,7.7,13.6,30.0,5.0,13.3,61.0,69.0,46.0,100,8,43.2,1009.9,1005.0,1006.8,3.1,-1.7,1.0,1,0,0,0
2024-12-09,11.7,0.0,8.0,15.4,99.0,1.9,7.5,50.0,62.0,39.0,100,0,47.3,1009.3,1004.9,1006.3,6.8,0.5,2.4,1,0,0,0
2024-12-09,10.6,0.0,7.0,14.3,99.0,3.3,10.8,59.0,72.0,47.0,100,0,47.3,1009.3,1004.9,1006.3,6.8,0.5,2.4,1,0,0,0
2024-12-10,9.8,3.8,7.7,11.9,99.0,1.9,7.5,68.0,85.0,54.0,100,32,89.2,1014.8,1009.2,1011.8,7.2,1.0,4.9,1,0,0,0
2024-12-10,9.4,3.2,6.8,12.0,35.0,3.3,8.1,81.0,93.0,64.0,100,32,89.2,1014.8,1009.2,1011.8,7.2,1.0,4.9,1,0,0,0
2024-12-11,9.4,1.0,7.7,11.2,99.0,1.9,7.5,73.0,80.0,65.0,100,19,89.2,1016.4,1014.6,1015.5,7.4,5.1,6.3,1,0,0,0
2024-12-11,8.9,1.2,6.8,11.0,35.0,3.3,7.2,89.0,93.0,81.0,100,19,89.2,1016.4,1014.6,1015.5,7.4,5.1,6.3,1,0,0,0
2024-12-12,11.8,28.2,10.3,13.4,99.0,1.9,7.5,78.0,90.0,67.0,100,58,92.8,1016.5,1015.0,1015.7,8.8,5.5,7.4,1,0,0,0
2024-12-12,11.4,32.7,9.5,13.2,8.0,6.4,14.7,90.0,96.0,78.0,100,58,92.8,1016.5,1015.0,1015.7,8.8,5.5,7.4,1,0,0,0
2024-12-13,12.4,0.0,9.1,15.7,31.0,2.2,6.1,85.0,91.0,74.0,100,0,34.9,1019.7,1015.1,1016.7,9.5,5.6,7.6,1,0,0,0
2024-12-13,12.8,0.0,9.7,15.8,99.0,1.9,7.5,75.0,83.0,66.0,100,0,34.9,1019.7,1015.1,1016.7,9.5,5.6,7.6,1,0,0,0
2024-12-14,12.0,0.0,9.3,14.6,99.0,1.9,7.5,63.0,77.0,50.0,46,0,8.5,1023.2,1019.5,1021.1,5.4,3.1,4.6,1,0,0,0
2024-12-14,11.2,0.0,8.7,13.7,30.0,1.7,9.2,74.0,88.0,60.0,46,0,8.5,1023.2,1019.5,1021.1,5.4,3.1,4.6,1,0,0,0
2024-12-15,11.4,0.0,8.1,14.8,99.0,1.9,7.5,65.0,77.0,47.0,18,0,1.8,1031.9,1023.5,1026.8,7.2,2.5,4.4,1,0,0,0
2024-12-15,10.6,0.0,6.9,14.2,32.0,1.9,8.1,74.0,85.0,58.0,18,0,1.8,1031.9,1023.5,1026.8,7.2,2.5,4.4,1,0,0,0
2024-12-16,11.9,0.0,8.1,15.7,99.0,1.9,7.5,61.0,76.0,49.0,2,0,0.2,1034.5,1030.9,1032.5,5.6,0.3,3.3,1,0,0,0
2024-12-16,10.7,0.0,6.5,14.9,26.0,2.5,8.3,73.0,88.0,53.0,2,0,0.2,1034.5,1030.9,1032.5,5.6,0.3,3.3,1,0,0,0
2024-12-17,12.6,0.0,8.9,16.4,99.0,1.9,7.5,67.0,85.0,51.0,100,0,44.4,1031.3,1025.1,1027.6,8.3,2.4,4.8,1,0,0,0
2024-12-17,12.4,0.0,9.0,15.9,26.0,3.1,10.6,75.0,90.0,59.0,100,0,44.4,1031.3,1025.1,1027.6,8.3,2.4,4.8,1,0,0,0
2024-12-18,12.8,0.0,9.2,16.5,99.0,1.9,7.5,64.0,81.0,47.0,100,0,27.2,1025.3,1018.5,1022.0,9.3,1.5,4.6,1,0,0,0
2024-12-18,13.2,0.0,10.2,16.2,26.0,2.8,8.9,71.0,89.0,51.0,100,0,27.2,1025.3,1018.5,1022.0,9.3,1.5,4.6,1,0,0,0
2024-12-19,15.9,0.0,11.5,20.3,99.0,1.9,7.5,50.0,68.0,42.0,100,0,42.8,1017.8,1007.9,1012.3,9.4,0.1,5.2,1,0,0,0
2024-12-19,15.7,0.0,11.4,20.0,32.0,4.4,16.4,54.0,75.0,47.0,100,0,42.8,1017.8,1007.9,1012.3,9.4,0.1,5.2,1,0,0,0
2024-12-20,11.6,0.0,7.4,15.7,30.0,2.2,12.5,65.0,85.0,47.0,33,0,4.8,1021.7,1015.4,1018.9,7.5,0.3,3.1,1,0,0,0
2024-12-20,12.2,0.0,8.6,15.8,99.0,1.9,7.5,54.0,71.0,42.0,33,0,4.8,1021.7,1015.4,1018.9,7.5,0.3,3.1,1,0,0,0
2024-12-21,11.2,0.0,7.8,14.6,99.0,1.9,7.5,55.0,68.0,44.0,80,0,26.9,1024.1,1021.9,1022.6,5.3,-1.8,2.1,1,0,0,0
2024-12-21,10.3,0.0,6.8,13.8,30.0,1.9,7.5,65.0,81.0,52.0,80,0,26.9,1024.1,1021.9,1022.6,5.3,-1.8,2.1,1,0,0,0
2024-12-22,13.8,0.0,10.6,17.1,99.0,1.9,7.5,58.0,69.0,47.0,100,0,40.4,1022.1,1010.6,1016.1,9.4,3.4,6.4,1,0,0,0
2024-12-22,13.4,0.0,10.2,16.5,30.0,3.1,16.4,69.0,81.0,56.0,100,0,40.4,1022.1,1010.6,1016.1,9.4,3.4,6.4,1,0,0,0
2024-12-23,12.6,0.0,9.1,16.2,99.0,1.9,7.5,48.0,67.0,31.0,50,0,8.2,1018.7,1011.6,1014.8,5.4,-3.6,1.0,1,0,0,0
2024-12-23,11.9,0.0,8.1,15.7,30.0,2.2,9.4,54.0,84.0,39.0,50,0,8.2,1018.7,1011.6,1014.8,5.4,-3.6,1.0,1,0,0,0
2024-12-24,10.7,0.0,7.9,13.5,99.0,1.9,7.5,60.0,74.0,44.0,100,0,57.9,1019.9,1017.0,1018.5,8.7,-2.1,3.5,1,0,0,0
2024-12-24,10.0,0.0,6.7,13.3,28.0,1.9,6.9,73.0,89.0,57.0,100,0,57.9,1019.9,1017.0,1018.5,8.7,-2.1,3.5,1,0,0,0
2024-12-25,12.2,0.0,9.4,14.9,99.0,1.9,7.5,77.0,85.0,72.0,57,0,20.4,1024.9,1019.5,1022.9,10.6,4.1,7.3,1,0,0,0
2024-12-25,11.7,0.0,8.2,15.2,10.0,2.5,6.7,89.0,93.0,82.0,57,0,20.4,1024.9,1019.5,1022.9,10.6,4.1,7.3,1,0,0,0
2024-12-26,11.8,0.0,10.2,13.5,8.0,1.7,6.7,91.0,94.0,90.0,100,15,80.2,1025.7,1023.9,1024.6,11.2,7.7,9.9,1,0,0,0
2024-12-26,12.0,0.0,10.5,13.5,99.0,1.9,7.5,83.0,88.0,79.0,100,15,80.2,1025.7,1023.9,1024.6,11.2,7.7,9.9,1,0,0,0
2024-12-27,12.4,0.0,8.4,16.3,99.0,1.9,7.5,62.0,88.0,40.0,100,0,25.2,1027.2,1025.1,1025.9,9.4,1.6,5.8,1,0,0,0
2024-12-27,12.5,0.0,7.9,17.1,2.0,1.7,6.4,62.0,95.0,39.0,100,0,25.2,1027.2,1025.1,1025.9,9.4,1.6,5.8,1,0,0,0
2024-12-28,10.8,0.0,5.8,15.9,99.0,1.9,7.5,71.0,81.0,49.0,28,0,1.5,1025.7,1022.8,1024.3,8.5,0.4,3.7,1,0,0,0
2024-12-28,9.7,0.0,4.6,14.8,20.0,1.9,5.6,73.0,88.0,59.0,28,0,1.5,1025.7,1022.8,1024.3,8.5,0.4,3.7,1,0,0,0
2024-12-29,10.6,0.2,5.8,15.3,99.0,1.9,7.5,69.0,85.0,49.0,12,0,2.5,1024.5,1022.7,1023.5,7.9,-0.5,2.8,1,0,0,0
2024-12-29,10.6,0.0,5.1,16.2,99.0,2.5,5.0,69.0,86.0,46.0,12,0,2.5,1024.5,1022.7,1023.5,7.9,-0.5,2.8,1,0,0,0
2024-12-30,9.3,0.0,4.4,14.2,21.0,2.2,5.6,76.0,89.0,59.0,4,0,0.7,1025.6,1023.5,1024.5,7.7,-2.0,1.9,1,0,0,0
2024-12-31,10.2,0.0,6.6,13.8,99.0,1.9,7.5,79.0,85.0,67.0,100,0,24.8,1027.1,1025.1,1025.9,9.9,-2.2,3.6,1,0,0,0
2024-12-31,9.8,0.0,5.5,14.0,35.0,2.5,6.1,88.0,93.0,69.0,100,0,24.8,1027.1,1025.1,1025.9,9.9,-2.2,3.6,1,0,0,0
2025-01-01,11.4,0.0,8.7,14.2,99.0,1.9,7.5,78.0,84.0,70.0,100,0,44.9,1027.3,1023.6,1025.3,8.5,1.5,5.0,1,0,0,0
2025-01-01,10.8,0.0,6.9,14.6,35.0,1.7,6.1,86.0,92.0,78.0,100,0,44.9,1027.3,1023.6,1025.3,8.5,1.5,5.0,1,0,0,0
2025-01-02,12.1,0.0,7.7,16.5,99.0,1.9,7.5,55.0,83.0,45.0,99,0,28.0,1023.6,1018.1,1020.5,5.5,0.5,2.3,1,0,0,0
2025-01-02,11.2,0.0,7.3,15.2,30.0,4.2,10.8,62.0,90.0,52.0,99,0,28.0,1023.6,1018.1,1020.5,5.5,0.5,2.3,1,0,0,0
2025-01-03,11.0,0.0,6.9,15.2,28.0,3.1,13.3,66.0,82.0,52.0,100,35,91.8,1019.2,1013.6,1016.0,5.3,1.2,3.3,1,0,0,0
2025-01-03,10.8,0.0,7.2,14.5,99.0,1.9,7.5,58.0,70.0,49.0,100,35,91.8,1019.2,1013.6,1016.0,5.3,1.2,3.3,1,0,0,0
2025-01-04,13.2,0.0,9.9,16.5,35.0,1.7,7.8,83.0,92.0,68.0,100,0,50.9,1016.7,1013.2,1014.9,10.0,4.2,6.7,1,0,0,0
2025-01-04,13.1,0.0,10.0,16.2,99.0,1.9,7.5,73.0,82.0,59.0,100,0,50.9,1016.7,1013.2,1014.9,10.0,4.2,6.7,1,0,0,0
2025-01-05,12.8,0.0,9.7,15.8,99.0,1.9,7.5,67.0,83.0,52.0,100,35,88.9,1012.8,1003.5,1007.5,8.0,4.1,6.1,1,0,0,0
2025-01-05,13.0,0.0,10.4,15.5,26.0,3.9,8.9,76.0,91.0,58.0,100,35,88.9,1012.8,1003.5,1007.5,8.0,4.1,6.1,1,0,0,0
2025-01-06,14.0,3.4,10.4,17.6,99.0,1.9,7.5,65.0,87.0,55.0,100,3,83.0,1004.1,998.1,1000.6,10.3,5.4,7.7,1,0,0,0
2025-01-06,14.5,0.5,11.3,17.7,11.0,2.8,9.2,70.0,93.0,62.0,100,3,83.0,1004.1,998.1,1000.6,10.3,5.4,7.7,1,0,0,0
2025-01-07,12.4,0.0,8.6,16.1,99.0,1.9,7.5,50.0,73.0,39.0,98,0,15.9,1012.4,1004.8,1009.8,9.8,1.4,3.3,1,0,0,0
2025-01-07,11.5,0.0,8.3,14.7,29.0,3.3,11.7,56.0,77.0,46.0,98,0,15.9,1012.4,1004.8,1009.8,9.8,1.4,3.3,1,0,0,0
2025-01-08,15.2,0.0,12.3,18.0,99.0,1.9,7.5,63.0,73.0,45.0,100,0,43.9,1012.3,1007.7,1010.0,9.6,2.7,6.3,1,0,0,0
2025-01-08,15.0,0.0,11.9,18.1,28.0,4.2,11.7,73.0,85.0,48.0,100,0,43.9,1012.3,1007.7,1010.0,9.6,2.7,6.3,1,0,0,0
2025-01-09,16.5,0.0,12.8,20.2,99.0,1.9,7.5,51.0,64.0,41.0,100,0,26.5,1014.5,1007.9,1009.8,7.4,5.1,6.1,1,0,0,0
